date,open,high,low,close,volume,return_1d,rsi_14,volatility_7d,sma_20,sma_50,ema_12,ema_26
2022-01-01,50.00543242308539,51.50707006859545,48.13307903488962,49.623239625510415,94282994.4960571,,,,,,49.623239625510415,49.623239625510415
2022-01-02,49.42663728408886,49.72851601181985,49.20902962517758,49.51053896406962,89636588.16607939,-0.002271126639278531,,,,,49.605901062211835,49.61489142836665
2022-01-03,49.8718192368089,50.17228408252208,49.69670923277341,49.99673547241895,117897564.74411295,0.009820060910711748,,,,,49.66602943301293,49.643176172370524
2022-01-04,52.54469795724502,52.9130410827399,51.81761387164976,52.1834244368132,107031080.37165278,0.04373663487690216,,,,,50.053320972059126,49.83134271047739
2022-01-05,50.352293935796986,51.28197608539478,49.719050588145514,50.64505095052835,78529250.64053695,-0.02948011754475033,,,,,50.144356353362085,49.89161739492561
2022-01-06,51.819136958347364,53.43754813407655,50.298470132092085,51.91409470983716,82993910.66605109,0.025057606527999043,,,,,50.41662379281979,50.0414305293635
2022-01-07,54.195303412527025,54.62531255047954,53.586643407950866,54.01522371516438,126253993.22366261,0.04047318973914571,,,,,50.970254550103576,50.33578558016357
2022-01-08,53.00682319791405,53.6216461891826,52.50767961146089,53.12142345891673,53851946.654392615,-0.016547191602146794,,0.02801030877543855,,,51.30120361299791,50.542129126737876
2022-01-09,50.18421144895977,51.434965894153095,49.04690361146274,50.295144029053915,105499212.51475085,-0.05320413584264383,,0.036951619903728326,,,51.14642521546807,50.52383393431684
2022-01-10,53.47820487957596,54.18921390077358,52.31816619998539,53.023124792830515,93176522.95732535,0.05423944630123212,,0.041841268056021855,,,51.43514822736998,50.70896659050304
2022-01-11,54.702041408305014,55.098146886365264,53.926554094788344,54.31989237584285,84054797.79310541,0.024456642042109067,,0.039770901160970755,,,51.87895501944273,50.97644257460229
2022-01-12,54.070804339309845,54.19020717908616,53.896911531113744,54.01619377611795,80075147.07743111,-0.0055909278616309566,,0.03711218442075806,,,52.207760982008146,51.20160933027011
2022-01-13,49.916168011269455,50.83949173734924,48.81800951752421,49.73803829121892,51171979.196783125,-0.07920135029563158,,0.04900333773307767,,,51.82780364496365,51.09319666071076
2022-01-14,49.83671901152754,51.23599916776013,48.619383325640015,50.01432518792291,123344671.51852696,0.005554841047133996,50.96340249456839,0.04522837854802613,,,51.54880695926508,51.01328025531907
2022-01-15,50.11949214354541,51.65379630720112,48.45044441423444,49.980493420662064,116767471.91722736,-0.0006764415421726122,50.878596649313344,0.0452457080156405,,,51.30752795332616,50.936777526825956
2022-01-16,47.31928285490486,49.25228733344667,45.66584809077691,47.589413634595815,113519910.76245902,-0.047840259717759626,45.751473320530984,0.04438533605135845,,,50.735510365829185,50.68882464592002
2022-01-17,46.05060930402856,47.12438635757339,45.19106095481296,46.260912634017295,89213996.55265321,-0.02791589345435319,42.03504203377917,0.03545414005939819,,,50.047110714781205,50.36083116355686
2022-01-18,45.9238210979835,46.88414100952936,45.29759294245286,46.25341838691431,70632772.70668766,-0.00016199955159279522,36.06175161564421,0.031449300836842796,,,49.46346574126322,50.05657836528704
2022-01-19,46.29128439041375,46.96667151893907,45.81522580394441,46.488583908412906,140204302.73714098,0.005084284139420969,39.59281266399418,0.032629127383154245,,,49.0057916131324,49.79228247959266
2022-01-20,45.385758186961006,47.06115334659729,44.111759736106805,45.77619515608701,156590066.79481712,-0.015323950364445782,34.19090568145475,0.02006754262116659,50.23827334634676,,48.50893061974081,49.49479452970335
2022-01-21,49.17513797406731,49.921356086896814,48.525222665912366,49.270184610150906,92786445.92653435,0.0763276511328681,38.596627202882814,0.039028376999649776,50.22062059557879,,48.62604661826544,49.47815675788465
2022-01-22,50.01543899720416,51.8953726532533,48.30589493666601,50.18019710665631,93347397.00576152,0.01846984142044228,42.93708969868576,0.039759839762746024,50.25410350270812,,48.865146693402494,49.53015974668255
2022-01-23,51.45126599815135,52.40344128648033,50.585100654679245,51.535851965731084,66080758.61463882,0.027015734039333772,53.205796791470604,0.03401215384201437,50.33105932737373,,49.27602442760689,49.67872954068615
2022-01-24,53.5758595664039,54.09105142263594,52.903732507499626,53.41740060344252,107765371.37907185,0.036509508738937324,51.065346836575124,0.02990187566730824,50.39275813570519,,49.913159223889295,49.95566813792736
2022-01-25,51.35935511994405,52.071613249497624,51.133963369758646,51.84409421029734,140734846.02387923,-0.02945306913799528,43.40880903239297,0.0349941819191712,50.452710298693646,,50.21022614487515,50.09555155069551
2022-01-26,52.20109062409688,54.370621874193134,49.79632235995787,51.95565296750909,111511920.5633564,0.002151812253855301,44.45762632567393,0.03517693968911534,50.454788211577245,,50.478753348357294,50.23333684082985
2022-01-27,50.12294347103883,50.530877759760564,49.78377238728949,50.19124449778191,87847136.0361276,-0.03395989404330202,51.40964169732758,0.03853435112107781,50.263589250708115,,50.43452121749954,50.23021888949297
2022-01-28,47.430629646504336,47.70633692903246,47.303758517769964,47.57906874388175,161824361.6958774,-0.052044450780964424,43.3864507241862,0.03415135967915912,49.986471514956364,,49.995220836942956,50.03383739722547
2022-01-29,47.57907885852161,48.72766596866461,46.06291821909701,47.202412377563974,107200733.31869772,-0.007916429981959405,42.593340466754924,0.032618800545880504,49.831834932381874,,49.565557997038496,49.824102210583874
2022-01-30,46.12917370581675,48.05045451955999,43.94790849885094,45.857890356821954,112074163.9311182,-0.028484180214930932,45.110730636522774,0.029184688810697135,49.47357321058144,,48.99514759085133,49.53030873993484
2022-01-31,43.05202700943432,43.9102202182271,42.614200575234854,43.468161815616554,59636920.201992,-0.052111610948755716,42.56004899098607,0.020432889522740874,48.93098668257013,,48.14484208696906,49.08126081961496
2022-02-01,46.64697307532624,46.72113170201661,46.51870967442064,46.59278214922604,94232932.09070943,0.07188296452156218,50.77530807457291,0.043168195338142624,48.559816101225536,,47.90606363500859,48.896929066252824
2022-02-02,46.338536566619005,47.91897384582972,44.374824251479815,45.941727842606895,106540391.26625699,-0.013973286775062377,48.77395467298878,0.04256661178654249,48.37000057879493,,47.60385812848526,48.67802527190868
2022-02-03,49.9998772814947,50.070606438206305,49.51817252842468,49.58831950101235,80986220.59459475,0.07937428193598683,57.55300031692707,0.05471048514879295,48.34870029444941,,47.90915987810481,48.7454544740645
2022-02-04,49.999699297885236,50.298451531306,49.649836964308726,49.94828197508135,115709774.61913064,0.007259017399483536,51.53403191630553,0.049760307893444766,48.34708972217037,,48.22287096994735,48.83455280747316
2022-02-05,50.42315825702341,51.29902863185711,50.05776631654229,50.92996411744001,111090712.68195139,0.019653972139590525,51.69068482884597,0.049379786550853004,48.51411724631258,,48.63934683879238,48.989768460063296
2022-02-06,50.187454857837025,51.467058511128435,49.136162318824034,50.411081591969385,114259537.85744055,-0.010188158080656096,47.36423519303717,0.04732474637754406,48.721625694210175,,48.91192141620422,49.09505091427856
2022-02-07,52.53542495949468,54.21935305723161,50.54996952794913,52.22391266199824,67585125.23962978,0.03596096359729062,47.19416725088122,0.03728974453467386,49.02015040796438,,49.42145853094176,49.32681845114668
2022-02-08,54.32964537671404,55.00125932804619,53.73177349140926,54.40258477933626,102066185.4277351,0.04171790289706445,55.84842050737566,0.032720162563465716,49.41585045151054,,50.18778564607938,49.70280114212369
2022-02-09,54.72475509757627,55.1743895084027,54.21026424488734,54.65936136187349,70600196.74150923,0.004719933502769225,56.13961098887562,0.0298531284403464,49.860008761799875,,50.87572037158616,50.069953750994046
2022-02-10,53.57168414010726,54.67572463565096,52.840982063849744,53.939998854596524,107874214.80628625,-0.01316082898434201,58.93687526656538,0.021276639797877722,50.09349947402215,,51.347147830510835,50.356623758668306
2022-02-11,53.118948000494136,53.68165708003728,52.63362338761189,53.19563184042335,94245644.39568365,-0.013799907860208238,64.6986508128926,0.023479730793027724,50.24427121071051,,51.63152998588199,50.566920653613124
2022-02-12,51.99131217733774,52.054102443716616,51.6562456417108,51.71870668055064,155696318.65910876,-0.027764030781760485,61.17563871834714,0.026615964958778507,50.25341394645148,,51.64494178506178,50.65223813708998
2022-02-13,53.64715725217134,54.63896220064815,52.94980444221532,53.93783095886966,133861275.6967271,0.042907574855377106,69.16441656116896,0.029776159061108916,50.279435464222836,,51.997693965647606,50.895615383147735
2022-02-14,55.7327254237412,57.591881419658755,53.358442909551805,55.19982208902165,61336350.184750125,0.023397142742249466,79.39846741860009,0.028298314217406056,50.447221858159054,,52.4903290615513,51.214445509508764
2022-02-15,54.296410911994904,55.19113174552307,53.944378362901,54.83560332485382,163883358.21250585,-0.006598187283655577,73.97222368032318,0.02441085915487396,50.59121937602629,,52.851140486674765,51.48267942175654
2022-02-16,54.15984386121338,55.63718536679034,53.040821001402875,54.510908979917986,98778686.87776776,-0.005921232287940725,75.40359182002716,0.02449980792885052,50.807202600133095,,53.10648948563526,51.70699272236109
2022-02-17,55.299394060674445,55.36584035240526,55.09127833066715,55.15755419135625,96107240.61912313,0.01186267526150564,70.08214459530137,0.024104710126109742,51.18612687250682,,53.422037901900026,51.96258986821258
2022-02-18,55.94709247924751,57.05890689961144,54.59240803437927,55.69929813585441,61433406.216002695,0.009821754289878637,70.46928468360477,0.022912862436689847,51.61097116042134,,53.7723856302007,52.23938307322308
2022-02-19,57.086823377177765,58.15728238859863,56.38088536273788,57.44689175375034,134247273.14746773,0.0313755051927842,71.99609553440622,0.01851959407582269,52.19042123026776,50.95215777944255,54.337694264592955,52.62512445696584
2022-02-20,58.38634057173565,58.83501388228113,57.50091421813768,57.946205282849306,58764676.46829686,0.008691741430316258,75.46637703341155,0.01396189044295954,52.914323403629396,51.11861709258932,54.892849805863165,53.019278592216466
2022-02-21,57.68875107688526,58.5270360255383,56.87058182221517,57.708585470087726,59074970.099050164,-0.004100696699666506,70.74533961177679,0.01354985686404651,53.47011356967248,51.28257802270969,55.32603990805156,53.366634657243964
2022-02-22,58.54856901077366,60.03111958888825,56.662531494608324,58.13459965587138,116521780.3830965,0.007382163023289978,66.27371321553521,0.012277063052727428,54.0797571603357,51.44533530637874,55.758126023100765,53.71981724973489
2022-02-23,57.32965529806141,57.37237723560101,56.9991306241085,57.041637931717545,97024800.61489615,-0.018800537556354247,59.682023992401426,0.01536543923071905,54.45242308187096,51.542499576276825,55.95558939365719,53.96587804099286
2022-02-24,57.89631729360225,59.95556112268509,56.155079396017705,58.20503840485923,112173548.81109552,0.020395635807904933,66.73008934434972,0.016169534273137467,54.86526090335987,51.69369932536344,56.301658472303664,54.27988991979778
2022-02-25,59.18870797169884,59.89621733590281,58.587437906432285,59.29387888907293,30655908.5213553,0.018706979911945254,73.29159987566608,0.016692809156563987,55.283456641941505,51.84129500894815,56.76200007488355,54.651296510114456
2022-02-26,60.80435409552051,62.62213921918491,58.713995172231385,60.52338040746873,102021298.89769962,0.02073572418319869,84.27633422771635,0.014689959636185364,55.789071582716474,51.97145814279425,57.34067397220434,55.086265687696255
